60.93433151245117,122.59554244995118,432.6324324645996,480.0
7.753070068359375,33.71072219848632,357.44421963500974,412.7012218566894
67.14149932861328,26.58057342529297,373.71892535400394,452.9105209106445
67.64846267700196,46.208646087646486,395.57861276245114,441.63079213256833
47.460836791992186,82.36352661132813,433.29602075195305,480.0
106.10464935302734,54.46572052001953,363.51819598388676,391.6668960327148
54.32040100097656,28.99820037841797,388.95595416259766,434.91216861572263
77.85016479492188,36.947724609375,418.6532534179687,473.750291796875
48.09521369934082,110.60269294738768,352.95750453186037,475.21152654113774
146.69972076416016,132.52496459960938,437.83348413085935,480.0
54.341263270378114,134.5115200948715,354.84902337932584,480.0
38.35503883361817,57.99405340194702,255.91051722335814,367.68868608627315
74.66262130737304,136.27410751342774,412.97654696655275,480.0
